46593.40    -0.08620604
46593.50     0.01517392
46593.60     0.00379941
46593.70     0.00488950
46593.80    -0.01511115
46593.90     0.02010639
46594.00    -0.01668502
46594.10    -0.06083249
46594.20    -0.07009637
46594.30    -0.00495142
46594.40     0.02800078
46594.50     0.00438408
46594.60     0.06683677
46594.70    -0.04489066
46594.80     0.02115132
46594.90     0.01974912
46595.00    -0.03083124
46595.10     0.00825493
46595.20    -0.04086440
46595.30     0.08533680
46595.40     0.07972792
46595.50     0.01547365
46595.60     0.02723832
46595.70     0.00264493
46595.80    -0.03669551
46595.90    -0.01595249
46596.00     0.05674149
46596.10     0.08668002
46596.20     0.07425581
46596.30     0.14645937
46596.40     0.15299931
46596.50     0.11199277
46596.60     0.03466071
46596.70     0.04079510
46596.80     0.04580764
46596.90     0.06982201
46597.00     0.09443504
46597.10     0.11464828
46597.20     0.07954729
46597.30     0.12195602
46597.40     0.00865050
46597.50     0.14229408
46597.60     0.25444916
46597.70     0.16021550
46597.80     0.05270148
46597.90     0.14158787
46598.00     0.23337981
46598.10     0.23759209
46598.20     0.11134539
46598.30     0.08851435
46598.40     0.21908124
46598.50     0.13506347
46598.60     0.19061047
46598.70     0.11093276
46598.80     0.07514606
46598.90     0.20535374
46599.00     0.21276882
46599.10     0.16126385
46599.20     0.13282417
46599.30     0.30409867
46599.40     0.31710255
46599.50     0.17005126
46599.60     0.08586374
46599.70     0.02472881
46599.80     0.35720530
46599.90     0.28031841
46600.00     0.16177098
46600.10     0.20101225
46600.20     0.31564555
46600.30     0.22789396
46600.40    -0.02310234
46600.50     0.31571805
46600.60     0.24952471
46600.70     0.29567531
46600.80     0.17705311
46600.90     0.19127640
46601.00     0.23543297
46601.10     0.29963908
46601.20     0.24138589
46601.30     0.20284790
46601.40     0.25548920
46601.50     0.29870915
46601.60     0.19741230
46601.70     0.27333760
46601.80     0.05109196
46601.90     0.03623816
46602.00     0.39476341
46602.10     0.35183746
46602.20     0.17567696
46602.30     0.27622476
46602.40     0.32282519
46602.50    -0.00911629
46602.60     0.38096446
46602.70     0.24458721
46602.80     0.42713407
46602.90     0.21072975
46603.00     0.28047851
46603.10     0.18892694
46603.20     0.43336299
46603.30     0.18818477
46603.40     0.07966550
46603.50     0.15940602
46603.60     0.33656529
46603.70     0.30784649
46603.80     0.36009362
46603.90     0.14298540
46604.00     0.16559842
46604.10    -0.00774328
46604.20     0.18867725
46604.30     0.01968522
46604.40     0.19802599
46604.50     0.09970897
46604.60     0.05415375
46604.70     0.24642859
46604.80     0.06680836
46604.90     0.09619647
46605.00     0.22170980
46605.10     0.24350064
46605.20     0.13448969
46605.30     0.17123714
46605.40     0.06630404
46605.50     0.00199922
46605.60    -0.18035291
46605.70    -0.01774088
46605.80    -0.01889551
46605.90     0.08773171
46606.00     0.07805866
46606.10     0.22028691
46606.20     0.16414417
46606.30    -0.04911688
46606.40    -0.10327438
46606.50     0.01298688
46606.60     0.20686804
46606.70    -0.09359045
46606.80    -0.01059237
46606.90    -0.01445632
46607.00     0.00785450
46607.10     0.01222803
46607.20    -0.05090652
46607.30    -0.05908532
46607.40    -0.00777493
46607.50    -0.16954055
46607.60    -0.06095482
46607.70    -0.04043414
46607.80    -0.04737445
46607.90    -0.03567274
46608.00    -0.00898805
46608.10    -0.01572296
46608.20     0.02723964
46608.30     0.10875318
46608.40     0.01003183
46608.50    -0.14393890
46608.60    -0.11118031
46608.70    -0.01855733
46608.80    -0.01928212
46608.90    -0.01249925
46609.00    -0.09389459
46609.10     0.08421005
46609.20     0.03740752
46609.30     0.05628617
46609.40     0.03935141
46609.50     0.00500545
46609.60     0.04526449
46609.70    -0.03108265
46609.80     0.01725139
46609.90     0.04159250
46610.00    -0.05640544
46610.10    -0.18955439
46610.20    -0.15855385
46610.30     0.10675894
46610.40     0.03387395
46610.50    -0.13213243
46610.60     0.07456191
46610.70    -0.05821673
46610.80     0.00424855
46610.90    -0.08773445
46611.00    -0.22691491
46611.10    -0.23185800
46611.20    -0.12578526
46611.30    -0.17734340
46611.40    -0.25807193
46611.50    -0.21511875
46611.60     0.05559484
46611.70    -0.03810954
46611.80    -0.19551560
46611.90    -0.09815717
46612.00    -0.04895808
46612.10    -0.00179105
46612.20    -0.16146418
46612.30    -0.09194520
46612.40    -0.00977399
46612.50    -0.05782242
46612.60     0.00367390
46612.70    -0.03194163
46612.80    -0.15655328
46612.90    -0.16540465
46613.00    -0.11075842
46613.10    -0.12758978
46613.20    -0.17000246
46613.30    -0.13915880
46613.40    -0.04958803
46613.50    -0.09713251
46613.60     0.03331469
46613.70     0.09771486
46613.80     0.20828922
46613.90     0.20380701
46614.00     0.16404000
46614.10     0.07081069
46614.20     0.04470609
46614.30     0.03055368
46614.40     0.06059033
46614.50     0.03098487
46614.60    -0.04505182
46614.70    -0.07340968
46614.80     0.00867233
46614.90    -0.13474408
46615.00    -0.23310862
46615.10    -0.16298857
46615.20    -0.13508500
46615.30    -0.15120582
46615.40    -0.14437360
46615.50    -0.20462239
46615.60    -0.12297902
46615.70    -0.16845404
46615.80    -0.09105691
46615.90    -0.11242177
46616.00    -0.01013451
46616.10    -0.05701286
46616.20    -0.20889121
46616.30    -0.02206785
46616.40     0.04349334
46616.50     0.03203260
46616.60    -0.01207553
46616.70     0.10961600
46616.80     0.06061370
46616.90    -0.01045730
46617.00     0.07736624
46617.10     0.07412781
46617.20    -0.06420791
46617.30     0.00383159
46617.40    -0.12176462
46617.50    -0.01449028
46617.60    -0.04903592
46617.70     0.04995623
46617.80    -0.10411073
46617.90     0.10384045
46618.00    -0.10623682
46618.10    -0.13223080
46618.20    -0.01191014
46618.30    -0.05710525
46618.40    -0.08612140
46618.50    -0.07870375
46618.60    -0.21184358
46618.70    -0.11544558
46618.80     0.01596901
46618.90    -0.08659710
46619.00     0.05758495
46619.10     0.03582297
46619.20     0.04001656
46619.30    -0.15778001
46619.40     0.13968559
46619.50    -0.00442622
46619.60     0.08944706
46619.70     0.07291270
